date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-05,SP,Ribeirão Pires,city,4,0,False,123393,3543303,3.24167,
2020-04-05,SP,Ribeirão Preto,city,25,1,False,703293,3543402,3.55471,0.04
2020-04-05,SP,Rio Claro,city,2,0,False,206424,3543907,0.96888,
2020-04-05,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-05,SP,Santa Branca,city,2,0,False,14788,3546009,13.52448,
2020-04-05,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-05,SP,Santana de Parnaíba,city,24,0,False,139447,3547304,17.21084,
2020-04-05,SP,Santo André,city,72,3,False,718773,3547809,10.01707,0.0417
2020-04-05,SP,Santos,city,72,2,False,433311,3548500,16.61624,0.0278
2020-04-05,SP,São Bernardo do Campo,city,81,5,False,838936,3548708,9.65509,0.0617
2020-04-05,SP,São Caetano do Sul,city,38,1,False,161127,3548807,23.58388,0.0263
2020-04-05,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-05,SP,São José do Rio Preto,city,10,0,False,460671,3549805,2.17075,
2020-04-05,SP,São José dos Campos,city,30,0,False,721944,3549904,4.15545,
2020-04-05,SP,São Manuel,city,1,0,False,40954,3550100,2.44176,
2020-04-05,SP,São Paulo,city,3612,220,False,12252023,3550308,29.48085,0.0609
2020-04-05,SP,São Sebastião,city,3,1,False,88980,3550704,3.37154,0.3333
2020-04-05,SP,São Vicente,city,5,0,False,365798,3551009,1.36687,
2020-04-05,SP,Sorocaba,city,9,2,False,679378,3552205,1.32474,0.2222
2020-04-05,SP,Suzano,city,9,0,False,297637,3552502,3.02382,
2020-04-05,SP,Taboão da Serra,city,41,3,False,289664,3552809,14.15433,0.0732
2020-04-05,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-05,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-05,SP,Terra Roxa,city,1,0,False,9370,3554409,10.67236,
2020-04-05,SP,Valinhos,city,3,0,False,129193,3556206,2.32211,
2020-04-05,SP,Vargem Grande Paulista,city,4,1,False,52597,3556453,7.605,0.25
2020-04-05,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-05,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-05,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-04,SP,Adamantina,city,1,0,False,35068,3500105,2.8516,
2020-04-04,SP,Águas de Lindóia,city,1,0,False,18705,3500501,5.34616,
2020-04-04,SP,Agudos,city,1,0,False,37214,3500709,2.68716,
2020-04-04,SP,Americana,city,3,1,False,239597,3501608,1.2521,0.3333
2020-04-04,SP,Araçatuba,city,4,0,False,197016,3502804,2.03029,
2020-04-04,SP,Araraquara,city,2,0,False,236072,3503208,0.8472,
2020-04-04,SP,Arujá,city,5,1,False,89824,3503901,5.56644,0.2
2020-04-04,SP,Assis,city,1,0,False,104386,3504008,0.95798,
2020-04-04,SP,Atibaia,city,3,0,False,142761,3504107,2.10141,
2020-04-04,SP,Barueri,city,29,1,False,274182,3505708,10.57692,0.0345
2020-04-04,SP,Bauru,city,2,0,False,376818,3506003,0.53076,
2020-04-04,SP,Botucatu,city,7,0,False,146497,3507506,4.77825,
2020-04-04,SP,Brodowski,city,1,0,False,24939,3507803,4.00978,
2020-04-04,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-04,SP,Caieiras,city,19,1,False,101470,3509007,18.72475,0.0526
2020-04-04,SP,Cajamar,city,1,0,False,76801,3509205,1.30207,
2020-04-04,SP,Campinas,city,26,4,False,1204073,3509502,2.15934,0.1538
2020-04-04,SP,Carapicuíba,city,11,1,False,400927,3510609,2.74364,0.0909
2020-04-04,SP,Cedral,city,1,0,False,9237,3511300,10.82603,
2020-04-04,SP,Cotia,city,28,2,False,249210,3513009,11.2355,0.0714
2020-04-04,SP,Cravinhos,city,2,1,False,35292,3513108,5.66701,0.5
2020-04-04,SP,Diadema,city,23,1,False,423884,3513801,5.42601,0.0435
2020-04-04,SP,Dracena,city,1,1,False,46793,3514403,2.13707,1.0
2020-04-04,SP,Embu das Artes,city,19,1,False,273726,3515004,6.94125,0.0526
2020-04-04,SP,Ferraz de Vasconcelos,city,15,0,False,194276,3515707,7.72097,
2020-04-04,SP,Franca,city,2,0,False,353187,3516200,0.56627,
2020-04-04,SP,Francisco Morato,city,8,1,False,175844,3516309,4.54949,0.125
2020-04-04,SP,Franco da Rocha,city,7,1,False,154489,3516408,4.53107,0.1429
2020-04-04,SP,Guararapes,city,2,0,False,32939,3518206,6.07183,
2020-04-04,SP,Guarujá,city,3,0,False,320459,3518701,0.93616,
2020-04-04,SP,Guarulhos,city,62,5,False,1379182,3518800,4.49542,0.0806
2020-04-04,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-04-04,SP,Importados/Indefinidos,city,76,0,False,,,,
2020-04-04,SP,Indaiatuba,city,2,0,False,251627,3520509,0.79483,
2020-04-04,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-04,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-04,SP,Itapecerica da Serra,city,9,1,False,175693,3522208,5.12257,0.1111
2020-04-04,SP,Itapevi,city,7,1,False,237700,3522505,2.94489,0.1429
2020-04-04,SP,Itapira,city,1,0,False,74773,3522604,1.33738,
2020-04-04,SP,Itaquaquecetuba,city,10,0,False,370821,3523107,2.69672,
2020-04-04,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-04,SP,Itu,city,1,0,False,173939,3523909,0.57491,
2020-04-04,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-04,SP,Jaboticabal,city,3,1,False,77263,3524303,3.88284,0.3333
2020-04-04,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-04,SP,Jandira,city,2,0,False,124937,3525003,1.60081,
2020-04-04,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-04,SP,José Bonifácio,city,1,0,False,37015,3525706,2.70161,
2020-04-04,SP,Jundiaí,city,6,0,False,418962,3525904,1.43211,
2020-04-04,SP,Lençóis Paulista,city,1,0,False,68432,3526803,1.4613,
2020-04-04,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-04,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-04,SP,Mairiporã,city,4,1,False,100179,3528502,3.99285,0.25
2020-04-04,SP,Marília,city,1,0,False,238882,3529005,0.41862,
2020-04-04,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-04,SP,Mauá,city,15,0,False,472912,3529401,3.17184,
2020-04-04,SP,Mogi das Cruzes,city,17,1,False,445842,3530607,3.81301,0.0588
2020-04-04,SP,Mogi Guaçu,city,1,0,False,151888,3530706,0.65838,
2020-04-04,SP,Nova Odessa,city,1,1,False,60174,3533403,1.66185,1.0
2020-04-04,SP,Orlândia,city,1,0,False,44028,3534302,2.27128,
2020-04-04,SP,Osasco,city,62,2,False,698418,3534401,8.87721,0.0323
2020-04-04,SP,Pariquera-Açu,city,1,0,False,19648,3536208,5.08958,
2020-04-04,SP,Paulínia,city,2,0,False,109424,3536505,1.82775,
2020-04-04,SP,Penápolis,city,1,1,False,63407,3537305,1.57711,1.0
2020-04-04,SP,Piracicaba,city,6,0,False,404142,3538709,1.48463,
2020-04-04,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-04,SP,Poá,city,3,0,False,117452,3539806,2.55423,
2020-04-04,SP,Porto Feliz,city,0,0,False,53098,3540606,,
2020-04-04,SP,Praia Grande,city,4,0,False,325073,3541000,1.23049,
2020-04-04,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-04,SP,Ribeirão Pires,city,4,0,False,123393,3543303,3.24167,
2020-04-04,SP,Ribeirão Preto,city,24,1,False,703293,3543402,3.41252,0.0417
2020-04-04,SP,Rio Claro,city,2,0,False,206424,3543907,0.96888,
2020-04-04,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-04,SP,Santa Branca,city,2,0,False,14788,3546009,13.52448,
2020-04-04,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-04,SP,Santana de Parnaíba,city,24,0,False,139447,3547304,17.21084,
2020-04-04,SP,Santo André,city,76,3,False,718773,3547809,10.57357,0.0395
2020-04-04,SP,Santos,city,66,2,False,433311,3548500,15.23155,0.0303
2020-04-04,SP,São Bernardo do Campo,city,77,4,False,838936,3548708,9.17829,0.0519
2020-04-04,SP,São Caetano do Sul,city,38,1,False,161127,3548807,23.58388,0.0263
2020-04-04,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-04,SP,São José do Rio Preto,city,9,0,False,460671,3549805,1.95367,
2020-04-04,SP,São José dos Campos,city,24,0,False,721944,3549904,3.32436,
2020-04-04,SP,São Manuel,city,1,0,False,40954,3550100,2.44176,
2020-04-04,SP,São Paulo,city,3496,212,False,12252023,3550308,28.53406,0.0606
2020-04-04,SP,São Sebastião,city,3,1,False,88980,3550704,3.37154,0.3333
2020-04-04,SP,São Vicente,city,5,0,False,365798,3551009,1.36687,
2020-04-04,SP,Sorocaba,city,8,2,False,679378,3552205,1.17755,0.25
2020-04-04,SP,Suzano,city,8,0,False,297637,3552502,2.68784,
2020-04-04,SP,Taboão da Serra,city,39,2,False,289664,3552809,13.46388,0.0513
2020-04-04,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-04,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-04,SP,Valinhos,city,3,0,False,129193,3556206,2.32211,
2020-04-04,SP,Vargem Grande Paulista,city,4,1,False,52597,3556453,7.605,0.25
2020-04-04,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-04,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-04,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-03,SP,Adamantina,city,1,0,False,35068,3500105,2.8516,
2020-04-03,SP,Águas de Lindóia,city,1,0,False,18705,3500501,5.34616,
2020-04-03,SP,Agudos,city,1,0,False,37214,3500709,2.68716,
2020-04-03,SP,Americana,city,2,0,False,239597,3501608,0.83473,
2020-04-03,SP,Araçatuba,city,2,0,False,197016,3502804,1.01515,
2020-04-03,SP,Araraquara,city,2,0,False,236072,3503208,0.8472,
2020-04-03,SP,Arujá,city,4,1,False,89824,3503901,4.45315,0.25
2020-04-03,SP,Assis,city,1,0,False,104386,3504008,0.95798,
2020-04-03,SP,Atibaia,city,2,0,False,142761,3504107,1.40094,
2020-04-03,SP,Barueri,city,28,1,False,274182,3505708,10.21219,0.0357
2020-04-03,SP,Bauru,city,2,0,False,376818,3506003,0.53076,
2020-04-03,SP,Brodowski,city,1,0,False,24939,3507803,4.00978,
2020-04-03,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-03,SP,Caieiras,city,19,1,False,101470,3509007,18.72475,0.0526
2020-04-03,SP,Cajamar,city,1,0,False,76801,3509205,1.30207,
2020-04-03,SP,Campinas,city,24,1,False,1204073,3509502,1.99323,0.0417
2020-04-03,SP,Carapicuíba,city,11,1,False,400927,3510609,2.74364,0.0909
2020-04-03,SP,Cotia,city,27,2,False,249210,3513009,10.83424,0.0741
2020-04-03,SP,Cravinhos,city,1,1,False,35292,3513108,2.8335,1.0
2020-04-03,SP,Diadema,city,20,1,False,423884,3513801,4.71827,0.05
2020-04-03,SP,Dracena,city,1,0,False,46793,3514403,2.13707,
2020-04-03,SP,Embu das Artes,city,18,1,False,273726,3515004,6.57592,0.0556
2020-04-03,SP,Ferraz de Vasconcelos,city,14,0,False,194276,3515707,7.20624,
2020-04-03,SP,Franca,city,2,0,False,353187,3516200,0.56627,
2020-04-03,SP,Francisco Morato,city,7,0,False,175844,3516309,3.9808,
2020-04-03,SP,Franco da Rocha,city,6,1,False,154489,3516408,3.88377,0.1667
2020-04-03,SP,Guarujá,city,3,0,False,320459,3518701,0.93616,
2020-04-03,SP,Guarulhos,city,52,2,False,1379182,3518800,3.77035,0.0385
2020-04-03,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-04-03,SP,Importados/Indefinidos,city,69,0,False,,,,
2020-04-03,SP,Indaiatuba,city,2,0,False,251627,3520509,0.79483,
2020-04-03,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-03,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-03,SP,Itapecerica da Serra,city,6,1,False,175693,3522208,3.41505,0.1667
2020-04-03,SP,Itapevi,city,6,0,False,237700,3522505,2.52419,
2020-04-03,SP,Itaquaquecetuba,city,9,0,False,370821,3523107,2.42705,
2020-04-03,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-03,SP,Itu,city,1,0,False,173939,3523909,0.57491,
2020-04-03,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-03,SP,Jaboticabal,city,3,1,False,77263,3524303,3.88284,0.3333
2020-04-03,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-03,SP,Jandira,city,2,0,False,124937,3525003,1.60081,
2020-04-03,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-03,SP,Jundiaí,city,6,0,False,418962,3525904,1.43211,
2020-04-03,SP,Lençóis Paulista,city,1,0,False,68432,3526803,1.4613,
2020-04-03,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-03,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-03,SP,Mairiporã,city,3,0,False,100179,3528502,2.99464,
2020-04-03,SP,Marília,city,1,0,False,238882,3529005,0.41862,
2020-04-03,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-03,SP,Mauá,city,10,0,False,472912,3529401,2.11456,
2020-04-03,SP,Mogi das Cruzes,city,16,1,False,445842,3530607,3.58872,0.0625
2020-04-03,SP,Mogi Guaçu,city,1,0,False,151888,3530706,0.65838,
2020-04-03,SP,Nova Odessa,city,0,0,False,60174,3533403,,
2020-04-03,SP,Osasco,city,57,3,False,698418,3534401,8.1613,0.0526
2020-04-03,SP,Paulínia,city,1,0,False,109424,3536505,0.91388,
2020-04-03,SP,Penápolis,city,1,0,False,63407,3537305,1.57711,
2020-04-03,SP,Piracicaba,city,5,0,False,404142,3538709,1.23719,
2020-04-03,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-03,SP,Poá,city,3,0,False,117452,3539806,2.55423,
2020-04-03,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-03,SP,Praia Grande,city,2,0,False,325073,3541000,0.61525,
2020-04-03,SP,Promissão,city,1,0,False,40432,3541604,2.47329,
2020-04-03,SP,Ribeirão Pires,city,4,0,False,123393,3543303,3.24167,
2020-04-03,SP,Ribeirão Preto,city,15,1,False,703293,3543402,2.13282,0.0667
2020-04-03,SP,Rio Claro,city,1,0,False,206424,3543907,0.48444,
2020-04-03,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-03,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-03,SP,Santana de Parnaíba,city,22,0,False,139447,3547304,15.7766,
2020-04-03,SP,Santo André,city,70,2,False,718773,3547809,9.73882,0.0286
2020-04-03,SP,Santos,city,55,0,False,433311,3548500,12.69296,
2020-04-03,SP,São Bernardo do Campo,city,70,4,False,838936,3548708,8.3439,0.0571
2020-04-03,SP,São Caetano do Sul,city,36,1,False,161127,3548807,22.34262,0.0278
2020-04-03,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-03,SP,São José do Rio Preto,city,7,0,False,460671,3549805,1.51952,
2020-04-03,SP,São José dos Campos,city,20,0,False,721944,3549904,2.7703,
2020-04-03,SP,São Paulo,city,3202,186,False,12252023,3550308,26.13446,0.0581
2020-04-03,SP,São Pedro,city,0,0,False,35653,3550407,,
2020-04-03,SP,São Sebastião,city,3,1,False,88980,3550704,3.37154,0.3333
2020-04-03,SP,São Vicente,city,4,0,False,365798,3551009,1.0935,
2020-04-03,SP,Sorocaba,city,8,2,False,679378,3552205,1.17755,0.25
2020-04-03,SP,Suzano,city,6,1,False,297637,3552502,2.01588,0.1667
2020-04-03,SP,Taboão da Serra,city,34,1,False,289664,3552809,11.73774,0.0294
2020-04-03,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-03,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-03,SP,Valinhos,city,3,0,False,129193,3556206,2.32211,
2020-04-03,SP,Vargem Grande Paulista,city,4,1,False,52597,3556453,7.605,0.25
2020-04-03,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-03,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-03,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-02,SP,Águas de Lindóia,city,1,0,False,18705,3500501,5.34616,
2020-04-02,SP,Agudos,city,1,0,False,37214,3500709,2.68716,
2020-04-02,SP,Americana,city,2,0,False,239597,3501608,0.83473,
2020-04-02,SP,Araçatuba,city,2,0,False,197016,3502804,1.01515,
2020-04-02,SP,Araraquara,city,1,0,False,236072,3503208,0.4236,
2020-04-02,SP,Arujá,city,4,1,False,89824,3503901,4.45315,0.25
2020-04-02,SP,Assis,city,1,0,False,104386,3504008,0.95798,
2020-04-02,SP,Barueri,city,26,0,False,274182,3505708,9.48275,
2020-04-02,SP,Bauru,city,0,0,False,376818,3506003,,
2020-04-02,SP,Brodowski,city,1,0,False,24939,3507803,4.00978,
2020-04-02,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-02,SP,Caieiras,city,15,1,False,101470,3509007,14.78269,0.0667
2020-04-02,SP,Cajamar,city,1,0,False,76801,3509205,1.30207,
2020-04-02,SP,Campinas,city,23,1,False,1204073,3509502,1.91018,0.0435
2020-04-02,SP,Carapicuíba,city,11,1,False,400927,3510609,2.74364,0.0909
2020-04-02,SP,Cotia,city,23,2,False,249210,3513009,9.22916,0.087
2020-04-02,SP,Diadema,city,0,0,False,423884,3513801,,
2020-04-02,SP,Dracena,city,1,0,False,46793,3514403,2.13707,
2020-04-02,SP,Embu das Artes,city,14,1,False,273726,3515004,5.1146,0.0714
2020-04-02,SP,Ferraz de Vasconcelos,city,12,0,False,194276,3515707,6.17678,
2020-04-02,SP,Franca,city,1,0,False,353187,3516200,0.28314,
2020-04-02,SP,Francisco Morato,city,3,1,False,175844,3516309,1.70606,0.3333
2020-04-02,SP,Franco da Rocha,city,6,0,False,154489,3516408,3.88377,
2020-04-02,SP,Guarujá,city,3,0,False,320459,3518701,0.93616,
2020-04-02,SP,Guarulhos,city,35,2,False,1379182,3518800,2.53774,0.0571
2020-04-02,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-04-02,SP,Importados/Indefinidos,city,75,0,False,,,,
2020-04-02,SP,Indaiatuba,city,2,0,False,251627,3520509,0.79483,
2020-04-02,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-02,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-02,SP,Itapecerica da Serra,city,4,0,False,175693,3522208,2.2767,
2020-04-02,SP,Itapevi,city,6,0,False,237700,3522505,2.52419,
2020-04-02,SP,Itaquaquecetuba,city,5,0,False,370821,3523107,1.34836,
2020-04-02,SP,Itararé,city,1,0,False,50503,3523206,1.98008,
2020-04-02,SP,Itu,city,1,0,False,173939,3523909,0.57491,
2020-04-02,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-02,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-02,SP,Jandira,city,2,0,False,124937,3525003,1.60081,
2020-04-02,SP,Jaú,city,1,0,False,150252,3525300,0.66555,
2020-04-02,SP,Jundiaí,city,5,0,False,418962,3525904,1.19343,
2020-04-02,SP,Lençóis Paulista,city,1,0,False,68432,3526803,1.4613,
2020-04-02,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-02,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-02,SP,Mairiporã,city,3,0,False,100179,3528502,2.99464,
2020-04-02,SP,Matão,city,2,0,False,83170,3529302,2.40471,
2020-04-02,SP,Mauá,city,7,0,False,472912,3529401,1.48019,
2020-04-02,SP,Mogi das Cruzes,city,13,0,False,445842,3530607,2.91583,
2020-04-02,SP,Mogi Guaçu,city,1,0,False,151888,3530706,0.65838,
2020-04-02,SP,Nova Odessa,city,1,0,False,60174,3533403,1.66185,
2020-04-02,SP,Osasco,city,51,3,False,698418,3534401,7.30222,0.0588
2020-04-02,SP,Paulínia,city,1,0,False,109424,3536505,0.91388,
2020-04-02,SP,Penápolis,city,1,0,False,63407,3537305,1.57711,
2020-04-02,SP,Piracicaba,city,6,0,False,404142,3538709,1.48463,
2020-04-02,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-02,SP,Poá,city,2,0,False,117452,3539806,1.70282,
2020-04-02,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-02,SP,Praia Grande,city,1,0,False,325073,3541000,0.30762,
2020-04-02,SP,Ribeirão Pires,city,2,0,False,123393,3543303,1.62084,
2020-04-02,SP,Ribeirão Preto,city,11,1,False,703293,3543402,1.56407,0.0909
2020-04-02,SP,Rio Claro,city,0,0,False,206424,3543907,,
2020-04-02,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-02,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-02,SP,Santana de Parnaíba,city,20,0,False,139447,3547304,14.34237,
2020-04-02,SP,Santo André,city,59,2,False,718773,3547809,8.20843,0.0339
2020-04-02,SP,Santos,city,37,0,False,433311,3548500,8.5389,
2020-04-02,SP,São Bernardo do Campo,city,59,2,False,838936,3548708,7.03272,0.0339
2020-04-02,SP,São Caetano do Sul,city,33,1,False,161127,3548807,20.48074,0.0303
2020-04-02,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-02,SP,São José do Rio Preto,city,7,0,False,460671,3549805,1.51952,
2020-04-02,SP,São José dos Campos,city,14,0,False,721944,3549904,1.93921,
2020-04-02,SP,São Paulo,city,2815,164,False,12252023,3550308,22.9758,0.0583
2020-04-02,SP,São Pedro,city,0,0,False,35653,3550407,,
2020-04-02,SP,São Sebastião,city,3,0,False,88980,3550704,3.37154,
2020-04-02,SP,São Vicente,city,3,1,False,365798,3551009,0.82012,0.3333
2020-04-02,SP,Sorocaba,city,3,1,False,679378,3552205,0.44158,0.3333
2020-04-02,SP,Suzano,city,5,1,False,297637,3552502,1.6799,0.2
2020-04-02,SP,Taboão da Serra,city,29,1,False,289664,3552809,10.0116,0.0345
2020-04-02,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-02,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-02,SP,Valinhos,city,3,0,False,129193,3556206,2.32211,
2020-04-02,SP,Vargem Grande Paulista,city,3,1,False,52597,3556453,5.70375,0.3333
2020-04-02,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-02,SP,Votorantim,city,2,0,False,122480,3557006,1.63292,
2020-04-02,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-01,SP,Americana,city,2,0,False,239597,3501608,0.83473,
2020-04-01,SP,Araçatuba,city,2,0,False,197016,3502804,1.01515,
2020-04-01,SP,Arujá,city,2,0,False,89824,3503901,2.22658,
2020-04-01,SP,Barueri,city,21,0,False,274182,3505708,7.65915,
2020-04-01,SP,Bauru,city,2,0,False,376818,3506003,0.53076,
2020-04-01,SP,Brodowski,city,1,0,False,24939,3507803,4.00978,
2020-04-01,SP,Cachoeira Paulista,city,1,0,False,33327,3508603,3.00057,
2020-04-01,SP,Caieiras,city,11,1,False,101470,3509007,10.84064,0.0909
2020-04-01,SP,Cajamar,city,1,0,False,76801,3509205,1.30207,
2020-04-01,SP,Campinas,city,22,1,False,1204073,3509502,1.82713,0.0455
2020-04-01,SP,Carapicuíba,city,7,0,False,400927,3510609,1.74595,
2020-04-01,SP,Cotia,city,21,2,False,249210,3513009,8.42663,0.0952
2020-04-01,SP,Diadema,city,8,0,False,423884,3513801,1.88731,
2020-04-01,SP,Embu das Artes,city,8,1,False,273726,3515004,2.92263,0.125
2020-04-01,SP,Ferraz de Vasconcelos,city,9,0,False,194276,3515707,4.63258,
2020-04-01,SP,Franco da Rocha,city,4,0,False,154489,3516408,2.58918,
2020-04-01,SP,Guarujá,city,1,0,False,320459,3518701,0.31205,
2020-04-01,SP,Guarulhos,city,25,2,False,1379182,3518800,1.81267,0.08
2020-04-01,SP,Hortolândia,city,1,0,False,230851,3519071,0.43318,
2020-04-01,SP,Importados/Indefinidos,city,59,0,False,,,,
2020-04-01,SP,Indaiatuba,city,2,0,False,251627,3520509,0.79483,
2020-04-01,SP,Iracemápolis,city,1,0,False,24235,3521408,4.12626,
2020-04-01,SP,Itanhaém,city,2,0,False,101816,3522109,1.96433,
2020-04-01,SP,Itapecerica da Serra,city,4,0,False,175693,3522208,2.2767,
2020-04-01,SP,Itapevi,city,6,0,False,237700,3522505,2.52419,
2020-04-01,SP,Itaquaquecetuba,city,3,0,False,370821,3523107,0.80902,
2020-04-01,SP,Itupeva,city,1,0,False,61252,3524006,1.6326,
2020-04-01,SP,Jaguariúna,city,1,0,False,57488,3524709,1.73949,
2020-04-01,SP,Jandira,city,2,0,False,124937,3525003,1.60081,
2020-04-01,SP,Jundiaí,city,5,0,False,418962,3525904,1.19343,
2020-04-01,SP,Lençóis Paulista,city,1,0,False,68432,3526803,1.4613,
2020-04-01,SP,Limeira,city,2,0,False,306114,3526902,0.65335,
2020-04-01,SP,Louveira,city,1,0,False,48885,3527306,2.04562,
2020-04-01,SP,Mairiporã,city,2,0,False,100179,3528502,1.99643,
2020-04-01,SP,Matão,city,1,0,False,83170,3529302,1.20236,
2020-04-01,SP,Mauá,city,3,0,False,472912,3529401,0.63437,
2020-04-01,SP,Mogi das Cruzes,city,11,0,False,445842,3530607,2.46724,
2020-04-01,SP,Mogi Guaçu,city,1,0,False,151888,3530706,0.65838,
2020-04-01,SP,Nova Odessa,city,1,0,False,60174,3533403,1.66185,
2020-04-01,SP,Osasco,city,43,2,False,698418,3534401,6.15677,0.0465
2020-04-01,SP,Paulínia,city,1,0,False,109424,3536505,0.91388,
2020-04-01,SP,Penápolis,city,1,0,False,63407,3537305,1.57711,
2020-04-01,SP,Piracicaba,city,5,0,False,404142,3538709,1.23719,
2020-04-01,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-01,SP,Poá,city,1,0,False,117452,3539806,0.85141,
2020-04-01,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-01,SP,Praia Grande,city,1,0,False,325073,3541000,0.30762,
2020-04-01,SP,Ribeirão Pires,city,1,0,False,123393,3543303,0.81042,
2020-04-01,SP,Ribeirão Preto,city,8,1,False,703293,3543402,1.13751,0.125
2020-04-01,SP,Rio Claro,city,1,0,False,206424,3543907,0.48444,
2020-04-01,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-01,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-01,SP,Santana de Parnaíba,city,18,0,False,139447,3547304,12.90813,
2020-04-01,SP,Santo André,city,51,2,False,718773,3547809,7.09543,0.0392
2020-04-01,SP,Santos,city,23,0,False,433311,3548500,5.30797,
2020-04-01,SP,São Bernardo do Campo,city,52,2,False,838936,3548708,6.19833,0.0385
